Page URL,Page Title,ILR,Raw ILR,Unique Pageviews,Crawl Depth,HTTP Status Code,"Page (HTML) Load Time, sec",Schema.org (Microdata),Schema.org (JSON-LD),Open Graph,Twitter Cards,Microformats,Canonicalization,In sitemap,Incoming Internal Links,Outgoing Internal Links,Outgoing External Links,AMP link,Hreflang Links,Hreflang Issues,JS and CSS Number,"JS and CSS Size, KB",Issues,Description,Blocked AI search bots
https://lagomnaturals.com/product-category/thc-gummies/,THC Gummies - Lagom Naturals,76,0.012559098672541744,n/a,1,200,0.682,0,1,1,1,1,Self-canonical,0,24,27,6,0,-,-,131,696,22,-,
https://lagomnaturals.com/product-category/thc-gummies/?filterbypacksize=4-pack,THC Gummies - Lagom Naturals,14,0.008963275553925518,n/a,2,200,0.636,0,1,1,1,1,Canonical to other page,0,1,27,6,0,-,-,131,696,1,-,
https://lagomnaturals.com/product-category/thc-gummies/?filterbypacksize=single,THC Gummies - Lagom Naturals,14,0.008963275553925518,n/a,2,200,0.705,0,1,1,1,1,Canonical to other page,0,1,27,6,0,-,-,131,696,1,-,
https://lagomnaturals.com/product-category/thc-gummies/?gridcookie=list,THC Gummies - Lagom Naturals,14,0.008963275553925518,n/a,2,200,0.647,0,1,1,1,1,Canonical to other page,0,1,27,6,0,-,-,131,696,23,-,
https://lagomnaturals.com/product-category/thc-gummies/?gridcookie=list&filterbypacksize=4-pack,THC Gummies - Lagom Naturals,5,0.008907776834181548,n/a,3,200,0.708,0,1,1,1,1,Canonical to other page,0,1,28,6,0,-,-,131,696,1,-,
https://lagomnaturals.com/product-category/thc-gummies/?gridcookie=list&filterbypacksize=single,THC Gummies - Lagom Naturals,5,0.008907776834181548,n/a,3,200,0.667,0,1,1,1,1,Canonical to other page,0,1,28,6,0,-,-,131,696,1,-,
https://lagomnaturals.com/product-sitemap.xml,,-,-,n/a,0,200,0.03,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,0,-,
https://lagomnaturals.com/product/lagom-joggers/,Mainstreet Joggers - Lagom Naturals,54,0.011086472019592886,n/a,1,200,0.779,0,1,1,1,1,Self-canonical,1,13,29,10,0,-,-,133,697,22,"comfort, style, and just the right fit. the lagom mainstreet joggers are crafted from a premium 80/20 ring-spun cotton/polyester blend fleece with a 100% cotton face for a soft yet structured feel. designed with a relaxed fit, an elastic waistband, and ...",
https://lagomnaturals.com/product/lagom-lightweight-crop-hooded-sweatshirt-black-s/,Lightweight Crop Hooded Sweatshirt - Lagom Naturals,30,0.01036203123710971,n/a,2,200,0.834,0,1,1,1,1,Self-canonical,1,10,32,10,0,-,-,133,697,27,"effortless, modern, and made to move with you. the lagom lightweight crop hooded sweatshirt delivers a sleek fit with premium softness, featuring the signature lagom logo in bold white across the chest. whether you're out and about or keeping it low-key...",
https://lagomnaturals.com/product/lagom-lightweight-crop-hooded-sweatshirt/,Lightweight Crop Hooded Sweatshirt - Lagom Naturals,41,0.010818158308842304,n/a,1,200,0.838,0,1,1,1,1,Self-canonical,1,11,31,10,0,-,-,133,697,26,"effortless, modern, and made to move with you. the lagom lightweight crop hooded sweatshirt delivers a sleek fit with premium softness, featuring the signature lagom logo in bold white across the chest. whether you're out and about or keeping it low-key...",
https://lagomnaturals.com/product/lagom-mainstreet-hooded-sweatshirt-black-s/,Ghostprint Mainstreet Hooded Sweatshirt - Lagom Naturals,38,0.010495332889533426,n/a,2,200,0.768,0,1,1,1,1,Self-canonical,1,11,31,10,0,-,-,133,697,23,"effortlessly clean and undeniably bold. the lagom mainstreet hooded sweatshirt in ivory (ghostprint) is designed for those who move with intention. crafted from premium heavyweight fleece, it delivers a structured yet comfortable fit with a soft, durabl...",
https://lagomnaturals.com/product/lagom-mainstreet-hooded-sweatshirt/,Mainstreet Hooded Sweatshirt - Lagom Naturals,49,0.010935226155032963,n/a,1,200,0.783,0,1,1,1,1,Self-canonical,1,12,29,10,0,-,-,133,697,23,"effortlessly clean and undeniably bold. the lagom mainstreet hooded sweatshirt in black is designed for those who move with intention. crafted from premium heavyweight fleece, it delivers a structured yet comfortable fit with a soft, durable feel. featu...",
https://lagomnaturals.com/product/lagom-midnight-drift-collection/,Midnight Drift Collection - Lagom Naturals,43,0.010887600839584533,n/a,1,200,0.721,0,1,1,1,1,Self-canonical,1,11,32,10,0,-,-,133,697,23,"handcrafted with care for premium quality, our lagom thc and cbd gummies are infused with live resin for an authentic, full spectrum experience. whether you're seeking relief, relaxation, or rejuvenation, each gummy is your gateway to a flavor escape an...",
https://lagomnaturals.com/product/lagom-midweight-crewneck-sweatshirt-black-xl-2/,Midweight Crewneck Sweatshirt - Lagom Naturals,35,0.010492485834792604,n/a,2,200,1.257,0,1,1,1,1,Self-canonical,1,11,32,10,0,-,-,133,697,23,"a clean, everyday staple with a bold yet minimal touch. the lagom midweight crewneck sweatshirt features a classic lagom logo across the chest and a loon & water submark on the upper back, blending effortless style with premium comfort. crafted from an ...",
https://lagomnaturals.com/product/lagom-naturals-organic/,Organic Collection - Lagom Naturals,68,0.011536074532750715,n/a,1,200,1.21,0,1,1,1,1,Self-canonical,1,16,31,10,0,-,-,133,697,23,"handcrafted with care for premium quality, our lagom thc gummies are infused with live resin for an authentic, full-spectrum experience. whether you’re seeking relief, relaxation, or rejuvenation, each gummy is your gateway to a flavorful escape and a s...",
https://lagomnaturals.com/product/lagom-shirt-black/,Heavyweight Cotton Tee - Lagom Naturals,46,0.010905447677970644,n/a,2,200,0.807,0,1,1,1,1,Self-canonical,1,14,31,10,0,-,-,133,697,23,"classic, bold, and built to last. the lagom heavyweight cotton tee in black delivers a structured yet comfortable fit with 100% premium cotton. featuring the signature lagom logo on the chest and the bird and water submark on the sleeve, this relaxed-fi...",
https://lagomnaturals.com/product/lagom-shirt-white-lagom-naturals-2/,Heavyweight Street T-Shirt - Lagom Naturals,32,0.010483748302295887,n/a,2,200,0.772,0,1,1,1,1,Self-canonical,1,11,30,10,0,-,-,133,697,23,"a heavyweight essential with a clean, structured feel. the lagom heavyweight cotton tee is made from 100% open-end usa cotton, pre-washed for the perfect fit, and dyed to hold its color wash after wash. featuring a subtle lagom logo on the chest and a c...",
https://lagomnaturals.com/product/premium-thc-infused-seltzer/,Premium THC Infused Seltzer - Lagom Naturals,57,0.011157577234837748,n/a,1,200,0.892,0,1,1,1,1,Self-canonical,1,13,30,10,0,-,-,133,697,23,"24k lemonade – premium thc infused seltzer 10mg thc per can: fast-acting, high bioavailability, hyper-accurate dosing, and no bitter aftertaste. flavor profile: sicilian lemon and juicy tangerine with a hint of light sparkle and minerality – light, arom...",
https://lagomnaturals.com/product/the-drip-by-lagom-2/,The Drip By Lagom - Lagom Naturals,65,0.011384243802807038,n/a,1,200,0.776,0,1,1,1,1,Self-canonical,1,15,30,10,0,-,-,133,697,25,"handcrafted with care, the drip by lagom is infused with our award-winning georgia pie hemp-derived delta-9 thc. each gummy is packed with bold flavor and delivers an unforgettable experience. if you’re looking for a euphoric escape, the drip by lagom i...",
https://lagomnaturals.com/product/the-drip-by-lagom/,The Drip By Lagom - Lagom Naturals,51,0.011004595238589031,n/a,1,200,0.771,0,1,1,1,1,Self-canonical,1,12,32,10,0,-,-,133,697,27,"handcrafted with care, the drip by lagom is infused with our award-winning georgia pie hemp-derived delta-9 thc. each gummy is packed with bold flavor and delivers an unforgettable experience. if you’re looking for a euphoric escape, the drip by lagom i...",
https://lagomnaturals.com/product/throwback-loon-mid-profile-cap/,Throwback Loon Mid Profile Cap - Lagom Naturals,59,0.011184787593775782,n/a,1,200,1.065,0,1,1,1,1,Self-canonical,1,14,30,10,0,-,-,133,697,23,"a classic fit with a modern edge. the throwback loon mid profile cap features a structured 5-panel design with a clean, mid-profile fit, finished with lagom’s signature loon & water submark embroidered on the front. designed for comfort and durability, ...",
https://lagomnaturals.com/product/wild-lagom-mid-profile-cap/,Wild Lagom Mid Profile Cap - Lagom Naturals,62,0.011211016849139917,n/a,1,200,0.717,0,1,1,1,1,Self-canonical,1,14,31,10,0,-,-,133,697,23,"a classic fit with a modern edge. the throwback loon mid profile cap features a structured 5-panel design with a clean, mid-profile fit, finished with lagom’s signature loon & water submark embroidered on the front. designed for comfort and durability, ...",
https://lagomnaturals.com/robots.txt,,-,-,n/a,0,200,0.028,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,0,-,n/a
https://lagomnaturals.com/shop,,-,0.01842022740663595,n/a,1,301,0.506,0,0,0,0,0,-,0,41,1,0,0,-,-,0,0,0,-,
https://lagomnaturals.com/shop/,Shop - Lagom Naturals,100,0.03672362750303948,n/a,1,200,0.065,0,1,1,1,1,Self-canonical,1,41,40,6,0,-,-,128,678,23,-,
https://lagomnaturals.com/shop/?filterbycategory=apparel-line,,-,0.01842022740663595,n/a,1,404,0.599,0,0,0,0,0,-,0,41,0,0,0,-,-,0,0,1,-,
https://lagomnaturals.com/shop/?gridcookie=list,Shop - Lagom Naturals,24,0.009181922741913009,n/a,2,200,0.855,0,1,1,1,1,Canonical to other page,0,1,40,6,0,-,-,128,678,24,-,
https://lagomnaturals.com/sitemap.rss,,-,-,n/a,0,200,0.029,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,24,-,
https://lagomnaturals.com/sitemap.xml,,-,-,n/a,0,200,0.583,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,0,-,
https://lagomnaturals.com/store-sitemap.xml,,-,-,n/a,0,200,0.032,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,1,-,
https://lagomnaturals.com/subscribe-and-save/,SUBSCRIBE & SAVE - Lagom Naturals,81,0.018053570638890723,n/a,1,200,0.176,0,1,1,1,1,Self-canonical,1,40,19,6,0,-,-,117,656,18,-,
https://lagomnaturals.com/terms-conditions/,Terms & Conditions - Lagom Naturals,81,0.018053570638890723,n/a,1,200,0.68,0,1,1,1,1,Self-canonical,1,40,19,6,0,-,-,117,656,17,"terms and conditions of use welcome to lagom naturals! by accessing or using our website at www.lagomnaturals.com, you agree to be bound by these terms and conditions (the “terms of use”), which form a binding and enforceable agreement between you and l...",
https://lagomnaturals.com/top-5-thc-seltzers-in-minneapolis/,Top 5 THC Seltzers in Minneapolis,19,0.00904308630240093,n/a,3,200,1.35,0,1,1,1,1,Self-canonical,1,1,21,6,0,-,-,120,660,20,"looking for the best thc seltzer in minneapolis? here are our top 5 picks — hemp-derived, locally made, and legal in minnesota.",
https://lagomnaturals.com/wholesale/,Wholesale - Lagom Naturals,81,0.018053570638890723,n/a,1,200,0.769,0,1,1,1,1,Self-canonical,1,40,19,6,0,-,-,117,640,17,"wholesalefor wholesale inquiries, please contact us directly at 612-930-7643. we’re here to assist you with your order and provide all the details you need. message us",
https://lagomnaturals.com/wishlist/,Wishlist - Lagom Naturals,81,0.018053570638890723,n/a,1,200,0.613,0,1,1,1,1,Self-canonical,1,40,19,6,0,-,-,118,657,18,-,
https://www.lagomnaturals.com/,,-,0.01791007769109321,n/a,0,301,0.427,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,1,-,
